baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DEPDC1B	559.446599147942	-2.14716293060745	0.69493239181466	-3.08974362959341	0.0020032933219948	0.042116038700783
DNAJC3	1594.23403409176	-2.14662643273605	0.493743827793041	-4.34765218702813	0.0000137602587569297	0.000827826995573146
DENND4A	425.704201367604	-2.1449441871044	0.707457403631143	-3.0319057742489	0.00243015049763102	0.0478782282252568
NEURL	201.387743178832	-2.14286237527144	0.850984570979336	-2.51809779912387	0.0117990553990631	0.112753266798156
DNAJB4	73.3587089080086	-2.13897953829391	1.08404441662614	-1.97314750713909	0.0484787590394978	0.23293498608701
RRAGC	704.919222032138	-2.13551205255382	0.514354283209713	-4.1518309893866	0.0000329825808796111	0.00177080980053243
FERMT2	605.766243018398	-2.13451359182361	0.789297151777816	-2.70432192364539	0.00684439443935842	0.0843870626393358
RASGRF2	131.381746150176	-2.13379980304897	0.859396919702343	-2.48290371320858	0.0130316307125729	0.118899292811531
PAIP2B	102.497769010282	-2.13311676988576	0.835945103782449	-2.55174264462334	0.0107185659525211	0.107399972376972
PPP4R2	371.772776950581	-2.11846286373627	0.736513367562844	-2.87634000554037	0.00402316093891476	0.0628228468282912
ADAMTS1	387.472417981661	-2.1163916475408	0.5663185318312	-3.7371047009488	0.000186151422604924	0.00762485279946489
GULP1	722.651718040003	-2.11278372620941	0.583450229170475	-3.62118929872266	0.000293251839365234	0.0107096525400702
THAP6	65.5883453581834	-2.11180670526941	1.04374546695037	-2.0232966485974	0.0430425722222598	0.217488452668607
CAMSAP2	2451.71328425762	-2.10960245777153	0.63298660166836	-3.3327758474054	0.000859841862721907	0.0235992442811414
MT2A	116.831882229667	-2.10693567899731	0.995188737386175	-2.1171217075176	0.0342495198198425	0.191191727516128
ZNF222	130.80597395241	-2.09850256244988	0.819078882572433	-2.56202742751618	0.0104063100030084	0.106642915285583
GSK3B	4125.26176096944	-2.09578391664245	0.555469833236584	-3.77299322346785	0.000161300670685407	0.00685705942636135
FREM2	116.950424052524	-2.09339502140339	0.839940380266867	-2.49231382439105	0.0126913846245601	0.117430192582389
GRK5	152.225204531752	-2.09140959524348	1.00122680862752	-2.08884697974716	0.0367214998634308	0.197961101501006
ERBB3	1992.27282335186	-2.08880517840864	0.519450286434794	-4.02118399576789	0.0000579063512251581	0.00286891907761114
HORMAD1	227.256312156041	-2.08605099898594	0.820153779597033	-2.54348763717322	0.0109751940748633	0.108672808959016
KIAA2018	315.602923646259	-2.07820080066889	0.797856499756934	-2.60473005020579	0.00919466717208054	0.0994760174397858
PDE7A	396.840247463014	-2.07034778652985	0.587819894562686	-3.52207845579998	0.000428177405722855	0.0141078697298807
SLC12A2	288.422882237346	-2.06859823236958	0.730288623844281	-2.8325762785135	0.00461745479763513	0.0680052686917278
UBR1	754.833749397809	-2.06488919299392	0.637123893317217	-3.24095394106626	0.00119130430501343	0.0294799516186373
FOXI3	224.036031397174	-2.06403490864701	0.779012711394627	-2.64955228387977	0.00805985002233133	0.0914083052942014
ERRFI1	6316.93103499499	-2.05807356612464	0.568845527751113	-3.61798320584689	0.000296907657154546	0.0107855950270716
KANSL1L	119.136921535218	-2.05660709697862	0.960778195167784	-2.14056387553578	0.0323092245677646	0.1860679958441
GRHL1	2127.15628810638	-2.05343669407598	0.490221275570206	-4.18879554276282	0.0000280438916239546	0.00154252850418128
LCP1	7035.60502075528	-2.05130230029218	0.735395785234695	-2.78938544587595	0.00528081744383269	0.0734409658133016
CSNK1A1	7551.2855346095	-2.04730427712882	0.456481394374468	-4.4849676292597	0.00000729250049029571	0.000485353472701816
TMEM123	928.11288704475	-2.04200856587051	0.715380775272728	-2.85443589826973	0.00431133312582871	0.0650610584587545
FAM131A	428.544266699768	-2.0387721110015	0.74771776331734	-2.72665999261037	0.00639789273392874	0.0811513886768773
IL6ST	1041.51533334213	-2.03442618120928	0.778940354505074	-2.6117868581888	0.00900703890409613	0.0986018328770101
SMPDL3B	524.349341370809	-2.03011116039212	0.842211999558609	-2.41045147950406	0.0159327904368947	0.13068185266439
NMNAT2	177.60114808193	-2.02057323730293	0.772634145297033	-2.6151746587981	0.00891818381769824	0.0979646814343547
DDX59	238.310922952012	-2.01782134774349	0.885114881524969	-2.27972819106484	0.0226238142354134	0.157722980153353
PTPN12	2347.16738500077	-2.01419510940918	0.682850290528055	-2.94968770951475	0.00318095277032726	0.0546070312521404
KIF2A	1006.36963224703	-2.01184249697661	0.74300056050164	-2.7077267554392	0.00677457736097048	0.0836793808583301
GYG2	117.200835798156	-2.01038769979135	0.918184329319654	-2.18952517005053	0.0285586911738528	0.177596334055872
SEC24D	383.65450727387	-2.00956052945695	0.779780626041327	-2.57708445471233	0.00996376029700263	0.104294733966802
C21orf91	519.564013366417	-2.00810964507366	0.735565559964895	-2.73002129839996	0.00633302339040819	0.0806711771384819
ASCC1	446.997834232902	-2.00757028759325	0.731862585088864	-2.74309730883358	0.00608626466754604	0.0793983568827207
ADD3	888.000240658617	-2.00720630905008	0.770763000499256	-2.6041809320763	0.00920941252693119	0.0995236914297713
MAP3K1	127.655531190524	-2.00449631868413	0.947162776207647	-2.11631661319077	0.0343178887296413	0.191418819751923
SYCP3	138.993066422367	-2.0043843997768	1.01469393887903	-1.97535860122621	0.0482274673407652	0.232118606305717
ACER2	181.397169613907	-2.00424677648494	0.901374186289349	-2.22354578927509	0.0261790193750506	0.169867191211728
LCOR	287.324394897621	-2.00416929475847	0.682331064678704	-2.93723882511811	0.00331148973267736	0.0560797679066442
RB1CC1	3934.85967653464	-2.00064122348136	0.634894643504507	-3.15113892351993	0.00162635113750352	0.0363461159684867
