gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	ICM_4_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM	TE_4_FPKM
Lrdd	17.589636	25.644007	5.272831	5.655916	5.909709	17.325329	3.860753	5.461996
Rplp2	1671.914795	1777.56665	1571.037109	1417.510864	1323.149658	1597.549072	1312.132446	1270.023071
Snora52	2.763094	6.422566	1.763951	0.421499	1.434505	4.558689	2.697682	1.454971
Pnpla2	9.978738	12.319897	7.185023	8.508025	11.535559	24.691412	10.745974	12.481904
Efcab4a	0.0	0.160268	0.0	0.089383	0.19005	0.0	0.182737	0.835118
Cd151	14.672302	27.041121	26.415039	14.269739	16.479864	24.489002	19.694603	18.398956
Polr2l	12.352222	18.439938	11.70617	14.038953	14.601	30.560318	9.819839	14.737967
Tspan4	2.260704	3.511742	1.149715	1.246456	2.998352	5.452889	1.744825	2.839018
Chid1	11.197896	4.180294	8.768813	5.637599	7.04936	6.70211	9.015102	10.198535
Ap2a2	70.021523	88.444878	90.399155	100.127754	246.511932	217.621628	190.905884	212.040375
Gm16982	6.387586	6.89762	2.321709	4.789076	12.498375	11.582065	8.671537	7.400668
Muc6	0.918146	1.257499	0.395258	0.474541	2.836661	5.936017	1.318279	1.244362
Muc2	0.060846	0.0	0.0	0.0	0.075808	0.621869	0.039478	0.216434
Muc5ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Muc5b	0.025596	0.265106	0.191138	0.541494	0.249666	0.307937	0.28635	0.290772
Tollip	48.850834	47.232075	51.565594	48.593693	50.215931	45.190651	43.69722	47.731907
Brsk2	4.239898	2.276861	0.485118	2.429666	1.972302	1.997161	1.332017	1.584923
Mob2	14.375291	9.219474	3.988976	3.780067	7.057197	7.58541	5.31223	6.482931
Dusp8	1.443059	4.738586	1.733443	1.341698	5.585024	4.715419	2.68448	3.321091
Krtap5-2	0.0	0.0	0.768341	0.0	0.0	0.0	0.260231	0.335566
Krtap5-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap5-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap5-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap5-4	0.0	0.15794	0.0	0.0	0.0	0.0	0.0	0.0
Ifitm10	0.0	0.0	0.0	0.0	0.049532	0.0	0.0	0.144006
Ctsd	559.202209	554.493591	299.354767	317.15744	547.232239	611.707397	349.252869	419.617249
Syt8	0.0	0.0	0.0	0.0	0.556405	0.0	0.064038	0.076775
Tnni2	0.0	0.0	0.0	0.0	0.492865	0.0	0.0	0.0
Lsp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm14492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tnnt3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mrpl23	72.031792	60.615154	52.751259	48.949097	58.60474	62.054344	58.937286	53.116505
Nctc1	0.215982	0.0	0.324934	0.095398	0.104065	0.0	0.370823	0.097477
H19	0.0	0.0	0.0	0.2137	0.040396	0.11833	0.0	0.209316
Mir675	0.119505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Igf2	1.6589	0.0	0.0	0.002354	1.822334	0.0	0.553338	1.053856
Mir483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Igf2as	0.9278	6.737944	0.622939	0.865541	1.884056	4.506167	1.023424	1.255162
Ins2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Th	0.0	0.0	0.0	0.0	0.342274	0.0	0.0	0.0
Ascl2	0.0	1.609412	0.0	0.0	0.0	0.0	0.0	0.093241
Tspan32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R74862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd81	2.890905	9.785603	3.597345	1.520213	12.548603	4.755557	3.959853	4.392763
Tssc4	2.621657	0.0	0.0	7.670028	0.0	0.0	4.851295	0.0
Trpm5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kcnq1	0.0	0.0	0.0	0.0	0.0	0.0	0.052241	0.0
Kcnq1ot1	2.707	2.198759	3.278428	2.810216	2.42578	2.666969	2.530289	2.635349
Cdkn1c	0.437158	2.450527	0.635213	1.328532	1.60477	0.0	0.28316	0.737045
Slc22a18	0.0	4.866433	0.0	0.0	0.0	2.352521	0.0	0.0
Phlda2	8.048328	2.799752	0.86243	4.115308	2.132727	4.303029	1.905232	3.150047
Nap1l4	58.882393	46.71994	29.703495	38.246075	44.439198	53.518261	39.000931	40.782528
Cars	20.63994	19.904297	14.746075	10.461953	16.497738	14.525547	9.463409	9.079983
Tnfrsf26	0.0	0.0	0.0	0.060673	0.0	0.0	0.0	0.0
Tnfrsf22	1.538985	1.476091	4.647553	3.955258	1.270586	0.849047	0.868514	1.098855
Tnfrsf23	0.529727	0.58469	0.591181	1.750472	0.372544	0.988006	0.867448	0.77969
Osbpl5	0.0	0.0	0.0	0.0	0.0	0.0	0.017166	0.0
Mrgprg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mrgpre	0.0	0.081452	0.0	0.0	0.0	0.0	0.0	0.0
Nadsyn1	6.164987	1.436496	2.345226	1.244831	1.537706	4.894414	1.102435	1.748546
Dhcr7	32.860855	31.54747	33.042427	42.934265	37.454201	63.866005	44.012928	49.153679
Shank2	0.0	0.0	0.0	0.0	0.084507	0.0	0.010324	0.0
Cttn	45.508526	34.20554	35.250343	43.706989	63.21244	48.180492	55.254089	62.206799
Ppfia1	4.778788	4.655465	2.18323	2.46525	2.485818	3.65437	3.461999	4.081425
Fadd	6.739124	5.205472	8.354395	6.913002	7.790697	11.651813	8.18973	10.568613
Ano1	0.0	0.0	0.0	0.0	0.016577	0.0	0.044846	0.007217
Fgf3	0.147129	0.188705	0.0	0.0	0.0	0.0	0.0	0.0
Fgf4	10.080049	17.261164	18.120321	10.513669	1.590148	0.823696	1.240923	2.319453
Fgf15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oraov1	9.352117	5.695045	9.308961	7.629153	6.471782	8.032876	9.845724	8.83436
Ccnd1	0.50151	0.621114	0.378732	0.272198	1.365571	3.012858	1.565129	0.826763
1810010D01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.345742	0.0
Tpcn2	3.919426	9.352281	9.554478	12.656654	4.938419	8.0124	5.99246	6.195857
Mrgprf	1.211014	0.0	0.0	0.0	0.109252	0.155601	0.0	0.0
Mrgprd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Insr	11.142347	4.802958	7.400095	7.905305	3.804258	3.090853	3.529059	3.455342
A430078G23Rik	0.0	0.0	0.0	0.0	0.134316	0.0	0.0	0.0
Arhgef18	10.876222	9.189505	10.662321	6.859815	18.653046	20.865648	12.296917	12.350142
Pex11g	0.101638	0.236098	1.462072	0.0	1.533651	3.472085	1.984227	2.672773
1700019B03Rik	0.237533	0.418617	0.13808	0.567043	0.155232	0.0	0.0	0.032046
Zfp358	0.109222	0.29278	0.438723	0.712687	0.0	0.0	0.0	0.076757
Mcoln1	14.5444	27.124933	15.433898	17.895683	15.594229	19.755648	12.212045	14.351431
Pnpla6	32.605877	37.634232	16.419668	13.981095	15.482022	24.954626	0.704191	13.319448
C330021F23Rik	9.878189	10.801424	8.295709	7.681782	8.041485	19.59903	9.865737	8.495388
Camsap3	5.687546	9.875008	1.195855	3.159992	6.784515	16.78544	4.98583	4.833
Xab2	58.564194	54.751614	28.753857	35.151299	43.333851	55.538322	37.039455	41.927952
Pet100	23.475622	18.146318	11.285546	16.51911	11.817954	16.68931	11.898618	11.852024
Pcp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stxbp2	25.318361	50.826206	27.639261	20.215961	32.213852	39.051899	26.41024	30.158117
Retn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810033B17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.282772	0.0
Trappc5	8.047359	20.310894	11.531455	15.560688	10.901567	11.094155	9.370679	9.798484
Fcer2a	0.351434	0.173751	0.094196	0.0	0.075862	0.292167	0.0	0.236984
Clec4g	0.0	0.0	0.184336	0.0	0.0	0.273528	0.0	0.0
Cd209a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rprl3	0.547604	0.723064	0.0	0.0	0.0	2.012589	0.134073	0.0
Cd209e	2.476603	0.524262	4.045908	1.063275	0.0	0.0	0.258798	0.264158
Cd209d	0.0	0.0	0.187606	0.0	0.0	0.0	0.0	0.0
Cd209b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd209c	0.0	0.127958	0.0	0.0	0.0	0.0	0.0	0.0
Cd209f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd209g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Evi5l	6.32701	15.473366	1.477414	3.49548	1.02783	2.764029	0.447596	1.185637
BC068157	0.050705	0.0	0.10118	0.0	0.255719	0.0	0.0	0.074349
Lrrc8e	0.068412	0.030184	0.558722	0.563575	1.03669	1.013247	1.303348	0.684327
Map2k7	0.0	5.179996	0.0	0.411288	1.034092	0.0	0.048976	0.50228
Gm14378	0.3105	3.050534	2.731953	1.55469	0.814244	2.04397	0.703237	0.759762
Snapc2	40.656086	31.124763	13.502566	13.444776	25.777712	23.204716	14.379947	16.275789
Ctxn1	1.280533	2.847472	3.12283	1.21913	2.76337	7.805917	0.918788	0.931434
Timm44	68.492516	57.300327	41.990383	46.552261	42.366486	41.339466	43.550125	47.188698
Elavl1	21.180731	23.286221	17.873774	21.259684	17.676628	19.503174	18.406443	19.291126
Ccl25	0.0	0.0	1.03136	0.343628	0.064074	0.956964	1.546759	0.359181
Cers4	0.0	0.395326	0.0	0.0	0.755351	0.23024	0.648569	0.477898
Zfp958	2.016092	5.635519	9.400657	7.186169	3.153462	3.895154	5.529024	3.883884
Shcbp1	10.506555	18.70142	15.847932	20.948229	17.010233	13.950542	26.018774	29.006201
Slc10a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Efnb2	27.109495	18.749088	27.448942	34.163181	78.841743	66.463272	78.608154	76.014862
Arglu1	56.732788	69.294518	65.752327	57.199638	54.711033	51.989132	69.109077	55.158257
Fam155a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lig4	2.080894	5.110882	5.041681	2.687018	3.2329	2.142894	4.011422	4.749281
Abhd13	3.667618	2.967551	7.325243	3.158714	5.630228	2.669174	4.911016	5.592649
Tnfsf13b	0.0	0.964278	0.262737	0.0	1.361945	2.825802	0.482218	0.620369
Myo16	0.0	0.0	0.0	0.0	0.0	0.0	0.062565	0.0
B930025P03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3930402G23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Irs2	0.912639	0.0	0.08947	0.055174	0.185183	0.938316	0.032728	0.25093
Col4a1	36.233742	37.160061	12.121892	12.449481	11.911446	14.467029	3.541037	4.664626
Col4a2	20.706463	30.295204	12.886686	13.385828	7.961267	13.55054	3.70742	3.819265
Rab20	23.941008	19.16563	8.455647	12.624141	24.330467	17.399403	20.046097	24.272314
Carkd	0.0	8.252474	0.0	7.869346	14.262722	0.0	6.506241	0.0
Cars2	12.04771	11.745152	5.030746	3.404176	5.977193	4.240868	3.921847	5.884318
Ing1	23.993244	16.148958	27.039314	17.104355	28.755108	19.621868	23.636707	27.693651
Ankrd10	0.0	13.424782	10.922615	24.40324	12.355258	0.0	9.735924	9.612682
1700016D06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm6524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef7	0.0	6.226557	4.095194	3.128109	3.594712	5.317438	0.350626	0.885653
Tex29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm5607	0.0	0.0	0.0	0.01488	0.0	0.0	0.0	0.0
Sox1	0.0	0.0	0.0	0.0	0.027144	0.321992	0.0322	0.018616
Spaca7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tubgcp3	21.17749	24.034468	17.909496	27.06526	21.850893	15.714599	17.418362	19.06765
Gm15348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atp11a	1.208631	1.694592	1.263504	2.992616	6.89736	4.509721	4.545802	5.478134
Mcf2l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F10	0.0	0.0	0.0	0.0	0.0	0.0	0.024379	0.0
Proz	0.0	0.193299	0.0	0.0	0.110586	0.0	0.0	0.377568
Pcid2	13.285128	7.968383	7.500638	7.352435	11.26438	16.458073	6.418367	6.853539
Cul4a	21.229303	26.848509	20.882961	25.53817	25.922457	17.815945	26.605881	23.426247
Lamp1	575.920349	627.290039	524.576172	523.399353	517.73468	689.36908	445.718414	450.201691
Grtp1	28.249422	27.927155	39.000572	30.725054	43.130806	29.116903	28.041933	32.554344
Mir1968	0.0	0.0	0.0	0.0	2.036904	0.0	0.718305	0.0
Adprhl1	0.0	0.0	0.0	0.0	0.438	0.0	0.0	0.0
Dcun1d2	1.117676	0.231404	2.745628	0.443837	0.0	0.572828	1.634668	2.068478
Tmco3	1.365326	1.761953	0.880249	1.279632	1.609766	0.662196	1.298606	1.530445
Tfdp1	54.192909	45.545338	53.238869	33.099388	50.341702	53.448624	35.656914	40.587231
Atp4b	0.0	0.0	0.0	0.572344	0.499536	0.0	0.0	0.0
Grk1	0.0	0.0	0.056286	0.0	0.318743	0.0	0.048054	0.146894
Tmem255b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gas6	5.745768	6.25089	5.964285	9.150829	3.49575	4.197248	3.067621	3.495026
1700029H14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rasa3	0.171534	0.692848	0.017097	0.072575	0.02661	0.536832	0.084702	0.051251
4932443I19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdc16	21.625189	25.026234	37.332298	38.320362	33.236141	20.504932	29.327347	30.846403
Upf3a	31.607599	20.973028	15.291384	21.174261	27.003284	25.345945	18.790779	19.263178
AF366264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Champ1	16.059258	22.635612	20.367928	13.859041	18.000875	25.552792	14.120534	13.844117
Coprs	60.719891	34.950806	27.240608	20.945839	24.25687	27.085217	35.884064	31.563793
Fbxo25	3.377515	3.731048	2.944995	4.631524	2.305333	3.074582	3.007679	3.083165
2610019F03Rik	205.083542	199.94873	284.849182	321.544769	353.374939	404.040833	405.955872	386.799561
Erich1	14.786499	15.847502	18.247047	5.46204	19.803566	28.406593	13.325729	13.523315
Dlgap2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cln8	15.22646	11.160171	11.785433	14.128969	21.523268	22.684916	15.42053	15.843272
Arhgef10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kbtbd11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BB014433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myom2	0.0	0.0	0.147293	0.13164	0.284072	0.098211	0.219501	0.219305
Csmd1	0.0	0.002951	0.0	0.0	0.0	0.0	0.0	0.005483
Mir3106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mcph1	26.700583	15.526209	18.465412	27.336298	18.302256	17.25655	19.678307	18.294544
Angpt2	4.800559	5.582994	4.64079	3.63552	3.719298	4.720853	2.470679	2.40351
Agpat5	4.872948	6.798879	9.819201	9.147799	8.252436	7.95492	8.814456	7.521378
Xkr5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spag11b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spag11a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa-ps12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa-ps13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb7	0.0	0.0	0.0	0.318334	0.0	0.0	0.0	0.0
4930467E23Rik	0.0	0.0	0.155434	0.0	0.0	0.0	0.0	0.0
6820431F20Rik	49.01825	49.919537	64.941727	64.379822	35.331631	33.618816	42.830147	41.208881
Gm15319	0.0	0.0	0.0	0.0	0.059364	0.0	0.0	0.062278
2610005L07Rik	17.619762	13.251412	18.800196	16.316111	10.588507	8.680331	12.883825	13.642583
Gm15056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm6040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AY761185	0.0	0.0	0.0	0.0	0.189274	0.0	0.0	0.0
Defa21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa-rs7	0.0	0.0	0.0	0.0	0.0	0.0	0.078343	0.0
Gm10104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm14851	0.0	0.0	0.0	0.0	0.181025	0.0	0.0	0.0
Gm15284	0.0	0.0	0.0	0.0	0.0	0.0	0.584467	0.0
Defa22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15299	0.0	0.0	0.0	0.0	0.0	0.0	0.116403	0.0
Defa-rs1	0.0	0.0	0.875457	0.223062	0.0	0.620978	0.062673	0.0
Gm7849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm7861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm14850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm6696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa-ps1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AY761184	0.0	0.0	1.513266	0.0	0.547901	1.781009	0.38183	0.0
Defa24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defa6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defb13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C86695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atp7b	1.006545	0.0	0.100343	0.0	0.301921	0.0	0.0	0.022388
Alg11	1.380768	1.825637	11.927157	5.442538	9.788946	0.170898	7.067519	5.945728
Nek5	0.0	0.0	0.0	0.12197	0.0	0.0	0.081928	0.032564
Nek3	2.014441	2.440483	3.874274	3.76666	2.547228	3.866601	2.096607	1.386156
Ckap2	28.615665	23.340565	28.582317	31.191362	36.144314	38.073364	37.277317	38.992729
Vps36	21.694885	13.670227	26.747103	14.462104	27.860849	16.964874	20.374193	26.378143
Thsd1	0.137819	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tpte	0.102474	0.152581	0.0	0.0	0.063499	0.0	0.0	0.0
Slc25a15	9.31037	2.441499	6.52874	4.818658	5.575232	5.192196	5.974615	8.078073
Mrps31	66.00724	64.804451	42.072105	43.225765	40.675545	27.745481	47.443604	46.117073
Smim19	3.376713	3.000634	6.666818	0.0	3.329918	3.556351	0.0	0.0
Slc20a2	13.747375	11.236997	6.241215	8.59134	5.908469	6.084749	5.411786	5.661301
Vdac3	62.688633	5.102836	3.069181	9.46517	10.945989	0.0	2.455329	4.32808
Dkk4	0.0	0.0	0.139994	0.0	0.66402	0.0	0.0	0.0
Polb	18.370668	25.141333	12.230856	26.002539	22.519417	8.630923	16.981764	14.959542
A930013F10Rik	0.785252	5.415492	0.804117	2.408195	1.764791	0.91772	2.122292	2.067854
Ikbkb	1.095204	2.580281	0.373608	2.698557	0.504969	1.68646	1.765502	0.445235
Plat	1.805456	1.790612	1.631235	2.076752	8.907055	2.706192	7.897582	10.947242
Ap3m2	0.0	0.0	0.023396	0.042362	0.09305	0.0	0.113617	0.088512
Kat6a	16.892826	20.649948	17.512775	14.147885	16.535431	19.613832	15.516904	16.051678
Ank1	0.0	0.0	0.0	0.00478	0.0	0.0	0.0	0.01909
Mir486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir3107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nkx6-3	0.29711	0.0	0.126532	0.133526	0.0	0.0	0.0	0.050555
Agpat6	11.017659	9.880129	11.712035	8.680113	6.590876	10.642977	6.782186	7.098221
Gins4	106.708595	95.072472	59.37645	105.060883	62.161419	61.056892	71.888153	74.274445
Golga7	62.744682	7.097021	51.545757	67.149986	26.312292	30.591021	58.688229	36.336937
Sfrp1	22.840115	20.893976	16.802141	15.318734	9.099726	9.732428	8.203923	8.045755
Zmat4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810011O10Rik	0.0	0.0	0.0	0.077944	0.0	0.0	0.0	0.0
Ido2	0.0	0.0	0.833856	0.0	0.181785	0.0	0.453767	0.0
Ido1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam5	0.0	0.0	0.0	0.0	0.058893	0.0	0.0	0.0
Adam32	0.975965	2.24798	2.320954	0.86129	0.0	0.0	0.423594	0.093067
Adam9	12.608614	11.854675	11.332945	16.804531	9.49243	7.486516	13.154639	13.039126
Tm2d2	18.148352	14.64602	28.240658	21.516886	17.293152	15.704205	14.928989	14.960455
Htra4	0.0	0.0	0.183741	0.062224	0.221037	0.0	0.191446	0.035893
Plekha2	1.457903	0.153774	0.486949	0.689868	0.230066	0.159957	0.312398	0.142235
Tacc1	2.939816	1.851476	6.880655	4.117812	6.473418	7.522275	4.321393	5.141556
5430421F17Rik	0.027168	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fgfr1	0.0	20.898565	14.108851	13.117407	9.354817	0.0	13.945013	10.482053
Letm2	1.125437	1.006081	1.366427	1.338497	1.272175	2.515858	1.565946	1.896531
Whsc1l1	8.106226	14.994507	9.04134	7.045554	12.398221	24.45274	9.492528	9.50282
Ppapdc1b	11.818548	23.665939	14.057994	10.838106	23.772966	17.380178	15.382088	18.842785
Ddhd2	15.436465	22.151997	24.269051	22.445278	12.172528	8.902736	10.613594	11.939548
Bag4	6.846711	8.283194	8.052439	4.530038	5.856708	8.256942	5.99155	6.379812
Lsm1	14.465519	15.362661	8.725275	12.007837	7.535595	10.081538	7.048363	7.620596
Star	4.775015	1.671232	3.029327	1.824329	6.095969	5.675652	2.841762	2.786417
Ash2l	2.712273	43.912457	4.624049	20.718565	7.477185	8.870658	1.814011	18.297583
Kcnu1	0.37214	0.302833	0.17512	0.508046	3.811431	0.661264	2.493509	2.804777
Hgsnat	2.596184	3.246823	4.295569	6.138527	8.372522	7.565593	5.507036	6.694887
4930444A02Rik	4.046602	5.086118	6.012195	4.501679	3.034288	2.641293	5.158779	4.578852
Fnta	39.49041	49.055267	44.713791	52.961063	45.743046	29.763294	40.16703	43.114101
Hook3	4.160798	2.998554	2.75289	3.113566	3.510151	3.819566	3.591328	3.560246
Rnf170	5.446303	2.374977	6.968279	6.140353	3.513455	3.711182	6.55808	6.118854
Thap1	3.442812	2.820641	6.053902	4.207476	5.965769	2.073035	4.965772	5.111549
Zfp703	4.106916	3.360625	0.0	4.472617	6.470179	10.326179	5.664212	6.403224
Erlin2	20.278452	22.239725	29.687584	31.516741	20.304199	20.971157	25.356316	30.132044
Prosc	5.059571	0.12599	2.590172	4.139657	3.939781	2.361744	2.855172	7.488113
Gpr124	0.648477	0.0	0.054608	0.054984	0.188945	0.705265	0.108677	0.249843
Brf2	1.192455	3.249396	2.087958	0.448054	2.213474	5.578823	2.203956	3.420487
Rab11fip1	17.338491	18.03261	5.441525	12.94055	14.176386	20.751215	12.588452	14.844672
Got1l1	8.740373	5.750292	6.885016	5.297652	5.9676	1.863419	4.325741	3.166684
Adrb3	3.463603	2.131371	4.2582	1.200318	2.633975	3.787052	0.697901	1.207025
Eif4ebp1	129.506241	145.730408	68.95417	65.671265	113.174431	154.195663	70.043053	76.651726
Gm9731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tex24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chrnb3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chrna6	0.0	0.0	0.027913	0.0	0.0	0.0	0.082875	0.188463
Poteg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm8096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unc5d	0.0	0.0	0.0	0.0	0.0	0.0	0.046284	0.0
Dusp26	1.277878	0.85254	0.0	0.0	0.376349	0.372501	0.172721	0.0
Mir1186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rnf122	0.0	0.719019	0.250546	1.170777	1.891997	3.779782	1.224114	1.286353
Tti2	6.212041	10.057347	3.079114	15.71072	9.242937	0.319002	6.57163	6.686066
Mak16	65.861633	74.319305	76.153755	77.869034	59.678391	46.142723	63.816418	60.747173
Fut10	0.0	2.713301	1.044995	0.175429	0.962324	0.413449	0.0	0.954623
Nrg1	9.702137	2.581166	1.238357	3.291663	1.081812	2.468336	0.633313	0.861353
Gm3985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
